annee;mois;date;jourSemaine;semaine;identifiantLigne;nomCourtLigne;typeLigne;categorieLigne;Frequentation
2024;Août;2024-08-03;Samedi;31;50;50;Métropolitaine;Régulières Métropolitaines;336.47059
2024;Décembre;2024-12-10;Mardi;50;52;52;Métropolitaine;Régulières Métropolitaines;2585.88235
2024;Août;2024-08-03;Samedi;31;59;59;Métropolitaine;Régulières Métropolitaines;703.52941
2024;Décembre;2024-12-10;Mardi;50;55;55;Métropolitaine;Régulières Métropolitaines;2845.88235
2024;Août;2024-08-03;Samedi;31;65;65;Métropolitaine;Régulières Métropolitaines;190.58824
2024;Décembre;2024-12-10;Mardi;50;79;79;Métropolitaine;Régulières Métropolitaines;434.11765
2024;Août;2024-08-03;Samedi;31;74;74;Métropolitaine;Régulières Métropolitaines;337.64706
2024;Décembre;2024-12-10;Mardi;50;81;81;Métropolitaine;Régulières Métropolitaines;701.17647
2024;Août;2024-08-03;Samedi;31;77;77;Métropolitaine;Régulières Métropolitaines;892.94118
2024;Décembre;2024-12-10;Mardi;50;90;90;Intercommunale;Régulières Métropolitaines;88.23529
2024;Août;2024-08-04;Dimanche;31;3;C3;CHRONOSTAR;CHRONOSTAR;1196.47059
2024;Décembre;2024-12-10;Mardi;50;156;156ex;Express;Régulières Métropolitaines;141.17647
2024;Août;2024-08-04;Dimanche;31;4;C4;CHRONOSTAR;CHRONOSTAR;2281.17647
2024;Décembre;2024-12-10;Mardi;50;165;165ex;Express;Régulières Métropolitaines;48.23529
2024;Août;2024-08-04;Dimanche;31;32;32;Inter-quartiers;Régulières Urbaines;7.05882
2024;Décembre;2024-12-11;Mercredi;50;6;C6;CHRONOSTAR;CHRONOSTAR;13577.64706
2024;Août;2024-08-04;Dimanche;31;50;50;Métropolitaine;Régulières Métropolitaines;140.0
2024;Décembre;2024-12-11;Mercredi;50;12;12;Urbaine;Régulières Urbaines;5691.76471
2024;Août;2024-08-04;Dimanche;31;61;61;Métropolitaine;Régulières Métropolitaines;265.88235
2024;Décembre;2024-12-11;Mercredi;50;51;51;Métropolitaine;Régulières Métropolitaines;1385.88235
2024;Août;2024-08-04;Dimanche;31;77;77;Métropolitaine;Régulières Métropolitaines;177.64706
2024;Décembre;2024-12-11;Mercredi;50;56;56;Métropolitaine;Régulières Métropolitaines;1172.94118
2024;Août;2024-08-04;Dimanche;31;1001;a;Métro;METRO;31519.85323
2024;Décembre;2024-12-11;Mercredi;50;61;61;Métropolitaine;Régulières Métropolitaines;1649.41176
2024;Août;2024-08-04;Dimanche;31;9999;9999;Non identifié;Non identifiée;135.29412
2024;Décembre;2024-12-11;Mercredi;50;62;62;Métropolitaine;Régulières Métropolitaines;1409.41176
2024;Août;2024-08-05;Lundi;32;3;C3;CHRONOSTAR;CHRONOSTAR;6197.64706
2024;Décembre;2024-12-11;Mercredi;50;67;67;Métropolitaine;Régulières Métropolitaines;1812.94118
2024;Août;2024-08-05;Lundi;32;11;11;Urbaine;Régulières Urbaines;6051.76471
2024;Décembre;2024-12-11;Mercredi;50;76;76;Métropolitaine;Régulières Métropolitaines;1085.88235
2024;Août;2024-08-05;Lundi;32;50;50;Métropolitaine;Régulières Métropolitaines;492.94118
2024;Décembre;2024-12-11;Mercredi;50;159;159ex;Express;Régulières Métropolitaines;228.23529
2024;Août;2024-08-05;Lundi;32;62;62;Métropolitaine;Régulières Métropolitaines;818.82353
2024;Décembre;2024-12-12;Jeudi;50;2;C2;CHRONOSTAR;CHRONOSTAR;11341.17647
2024;Août;2024-08-05;Lundi;32;64;64;Métropolitaine;Régulières Métropolitaines;532.94118
2024;Décembre;2024-12-12;Jeudi;50;3;C3;CHRONOSTAR;CHRONOSTAR;11251.76471
2024;Août;2024-08-05;Lundi;32;67;67;Métropolitaine;Régulières Métropolitaines;880.0
2024;Décembre;2024-12-12;Jeudi;50;5;C5;CHRONOSTAR;CHRONOSTAR;13309.41176
2024;Août;2024-08-05;Lundi;32;71;71;Métropolitaine;Régulières Métropolitaines;324.70588
2024;Décembre;2024-12-12;Jeudi;50;6;C6;CHRONOSTAR;CHRONOSTAR;13131.76471
2024;Août;2024-08-05;Lundi;32;72;72;Métropolitaine;Régulières Métropolitaines;1264.70588
2024;Décembre;2024-12-12;Jeudi;50;47;C7ex;CHRONOSTAR;CHRONOSTAR;361.17647
2024;Août;2024-08-05;Lundi;32;77;77;Métropolitaine;Régulières Métropolitaines;1120.0
2024;Décembre;2024-12-12;Jeudi;50;50;50;Métropolitaine;Régulières Métropolitaines;1302.35294
2024;Août;2024-08-05;Lundi;32;78;78;Métropolitaine;Régulières Métropolitaines;697.64706
2024;Décembre;2024-12-12;Jeudi;50;52;52;Métropolitaine;Régulières Métropolitaines;2552.94118
2024;Août;2024-08-05;Lundi;32;80;80;Métropolitaine;Régulières Métropolitaines;358.82353
2024;Décembre;2024-12-12;Jeudi;50;65;65;Métropolitaine;Régulières Métropolitaines;1023.52941
2024;Août;2024-08-05;Lundi;32;90;90;Intercommunale;Régulières Métropolitaines;55.29412
2024;Décembre;2024-12-12;Jeudi;50;70;70;Métropolitaine;Régulières Métropolitaines;164.70588
2024;Août;2024-08-06;Mardi;32;10;10;Urbaine;Régulières Urbaines;1514.11765
2024;Décembre;2024-12-12;Jeudi;50;75;75;Métropolitaine;Régulières Métropolitaines;956.47059
2024;Août;2024-08-06;Mardi;32;14;14;Urbaine;Régulières Urbaines;3072.94118
2024;Décembre;2024-12-12;Jeudi;50;81;81;Métropolitaine;Régulières Métropolitaines;704.70588
2024;Août;2024-08-06;Mardi;32;37;37;Inter-quartiers;Régulières Urbaines;63.52941
2024;Décembre;2024-12-12;Jeudi;50;82;82;Métropolitaine;Régulières Métropolitaines;431.76471
2024;Août;2024-08-06;Mardi;32;56;56;Métropolitaine;Régulières Métropolitaines;754.11765
2024;Décembre;2024-12-12;Jeudi;50;152;152ex;Express;Régulières Métropolitaines;185.88235
2024;Août;2024-08-06;Mardi;32;71;71;Métropolitaine;Régulières Métropolitaines;335.29412
2024;Décembre;2024-12-12;Jeudi;50;154;154ex;Express;Régulières Métropolitaines;543.52941
2024;Août;2024-08-06;Mardi;32;77;77;Métropolitaine;Régulières Métropolitaines;1382.35294
2024;Décembre;2024-12-12;Jeudi;50;161;161ex;Express;Régulières Métropolitaines;683.52941
2024;Août;2024-08-06;Mardi;32;82;82;Métropolitaine;Régulières Métropolitaines;157.64706
2024;Décembre;2024-12-12;Jeudi;50;178;178ex;Express;Régulières Métropolitaines;267.05882
2024;Août;2024-08-06;Mardi;32;90;90;Intercommunale;Régulières Métropolitaines;38.82353
2024;Décembre;2024-12-13;Vendredi;50;1;C1;CHRONOSTAR;CHRONOSTAR;18467.05882
2024;Août;2024-08-06;Mardi;32;9999;9999;Non identifié;Non identifiée;229.41176
2024;Décembre;2024-12-13;Vendredi;50;2;C2;CHRONOSTAR;CHRONOSTAR;11421.17647
2024;Août;2024-08-07;Mercredi;32;4;C4;CHRONOSTAR;CHRONOSTAR;8948.23529
2024;Décembre;2024-12-13;Vendredi;50;7;C7;CHRONOSTAR;CHRONOSTAR;4123.52941
2024;Août;2024-08-07;Mercredi;32;37;37;Inter-quartiers;Régulières Urbaines;69.41176
2024;Décembre;2024-12-13;Vendredi;50;56;56;Métropolitaine;Régulières Métropolitaines;1168.23529
2024;Août;2024-08-07;Mercredi;32;55;55;Métropolitaine;Régulières Métropolitaines;1897.64706
2024;Décembre;2024-12-13;Vendredi;50;122;N2;STAR de Nuit;Régulières Urbaines;56.47059
2024;Août;2024-08-07;Mercredi;32;59;59;Métropolitaine;Régulières Métropolitaines;1171.76471
2024;Décembre;2024-12-13;Vendredi;50;123;N3;STAR de Nuit;Régulières Urbaines;24.70588
2024;Août;2024-08-07;Mercredi;32;81;81;Métropolitaine;Régulières Métropolitaines;329.41176
2024;Décembre;2024-12-13;Vendredi;50;152;152ex;Express;Régulières Métropolitaines;147.05882
2024;Août;2024-08-07;Mercredi;32;90;90;Intercommunale;Régulières Métropolitaines;40.0
2024;Décembre;2024-12-13;Vendredi;50;165;165ex;Express;Régulières Métropolitaines;16.47059
2024;Août;2024-08-07;Mercredi;32;803;API;Spéciale;Lignes Evènementielles;135.29412
2024;Décembre;2024-12-14;Samedi;50;3;C3;CHRONOSTAR;CHRONOSTAR;7936.47059
2024;Août;2024-08-08;Jeudi;32;10;10;Urbaine;Régulières Urbaines;1304.70588
2024;Décembre;2024-12-14;Samedi;50;10;10;Urbaine;Régulières Urbaines;2382.35294
2024;Août;2024-08-08;Jeudi;32;13;13;Urbaine;Régulières Urbaines;2803.52941
2024;Décembre;2024-12-14;Samedi;50;12;12;Urbaine;Régulières Urbaines;3677.64706
2024;Août;2024-08-08;Jeudi;32;34;34;Inter-quartiers;Régulières Urbaines;308.23529
2024;Décembre;2024-12-14;Samedi;50;14;14;Urbaine;Régulières Urbaines;1838.82353
2024;Août;2024-08-08;Jeudi;32;55;55;Métropolitaine;Régulières Métropolitaines;1884.70588
2024;Décembre;2024-12-14;Samedi;50;53;53;Métropolitaine;Régulières Métropolitaines;2141.17647
2024;Août;2024-08-08;Jeudi;32;70;70;Métropolitaine;Régulières Métropolitaines;43.52941
2024;Décembre;2024-12-14;Samedi;50;64;64;Métropolitaine;Régulières Métropolitaines;571.76471
2024;Août;2024-08-08;Jeudi;32;75;75;Métropolitaine;Régulières Métropolitaines;257.64706
2024;Décembre;2024-12-14;Samedi;50;65;65;Métropolitaine;Régulières Métropolitaines;358.82353
2024;Août;2024-08-08;Jeudi;32;76;76;Métropolitaine;Régulières Métropolitaines;381.17647
2024;Décembre;2024-12-14;Samedi;50;71;71;Métropolitaine;Régulières Métropolitaines;438.82353
2024;Août;2024-08-08;Jeudi;32;77;77;Métropolitaine;Régulières Métropolitaines;1167.05882
2024;Décembre;2024-12-14;Samedi;50;121;N1;STAR de Nuit;Régulières Urbaines;174.11765
2024;Août;2024-08-08;Jeudi;32;80;80;Métropolitaine;Régulières Métropolitaines;381.17647
2024;Décembre;2024-12-15;Dimanche;50;2;C2;CHRONOSTAR;CHRONOSTAR;3302.45882
2024;Août;2024-08-08;Jeudi;32;1001;a;Métro;METRO;75868.19194
2024;Décembre;2024-12-15;Dimanche;50;55;55;Métropolitaine;Régulières Métropolitaines;1023.24706
2024;Août;2024-08-08;Jeudi;32;1002;b;Métro;METRO;38542.20767
2024;Décembre;2024-12-15;Dimanche;50;71;71;Métropolitaine;Régulières Métropolitaines;140.34118
2024;Août;2024-08-08;Jeudi;32;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;1955.91331
2024;Décembre;2024-12-15;Dimanche;50;82;82;Métropolitaine;Régulières Métropolitaines;133.23529
2024;Août;2024-08-09;Vendredi;32;1;C1;CHRONOSTAR;CHRONOSTAR;6935.29412
2024;Décembre;2024-12-16;Lundi;51;4;C4;CHRONOSTAR;CHRONOSTAR;20582.35294
2024;Août;2024-08-09;Vendredi;32;2;C2;CHRONOSTAR;CHRONOSTAR;7740.0
2024;Décembre;2024-12-16;Lundi;51;5;C5;CHRONOSTAR;CHRONOSTAR;13258.82353
2024;Août;2024-08-09;Vendredi;32;4;C4;CHRONOSTAR;CHRONOSTAR;9242.35294
2024;Décembre;2024-12-16;Lundi;51;14;14;Urbaine;Régulières Urbaines;3787.05882
2024;Août;2024-08-09;Vendredi;32;7;C7;CHRONOSTAR;CHRONOSTAR;1527.05882
2024;Décembre;2024-12-16;Lundi;51;37;37;Inter-quartiers;Régulières Urbaines;245.88235
2024;Août;2024-08-09;Vendredi;32;53;53;Métropolitaine;Régulières Métropolitaines;1644.70588
2024;Décembre;2024-12-16;Lundi;51;56;56;Métropolitaine;Régulières Métropolitaines;1090.58824
2024;Août;2024-08-09;Vendredi;32;54;54;Métropolitaine;Régulières Métropolitaines;1810.58824
2024;Décembre;2024-12-16;Lundi;51;62;62;Métropolitaine;Régulières Métropolitaines;1374.11765
2024;Août;2024-08-09;Vendredi;32;59;59;Métropolitaine;Régulières Métropolitaines;1117.64706
2024;Décembre;2024-12-16;Lundi;51;68;68;Métropolitaine;Régulières Métropolitaines;1314.11765
2024;Août;2024-08-09;Vendredi;32;74;74;Métropolitaine;Régulières Métropolitaines;581.17647
2024;Décembre;2024-12-16;Lundi;51;71;71;Métropolitaine;Régulières Métropolitaines;502.35294
2024;Août;2024-08-09;Vendredi;32;82;82;Métropolitaine;Régulières Métropolitaines;105.88235
2024;Décembre;2024-12-16;Lundi;51;72;72;Métropolitaine;Régulières Métropolitaines;2327.05882
2024;Août;2024-08-09;Vendredi;32;1002;b;Métro;METRO;37165.64416
2024;Décembre;2024-12-16;Lundi;51;77;77;Métropolitaine;Régulières Métropolitaines;2077.64706
2024;Août;2024-08-09;Vendredi;32;9999;9999;Non identifié;Non identifiée;232.94118
2024;Décembre;2024-12-16;Lundi;51;79;79;Métropolitaine;Régulières Métropolitaines;444.70588
2024;Août;2024-08-10;Samedi;32;5;C5;CHRONOSTAR;CHRONOSTAR;4624.70588
2024;Décembre;2024-12-16;Lundi;51;161;161ex;Express;Régulières Métropolitaines;705.88235
2024;Août;2024-08-10;Samedi;32;10;10;Urbaine;Régulières Urbaines;1022.35294
2024;Décembre;2024-12-16;Lundi;51;165;165ex;Express;Régulières Métropolitaines;30.58824
2024;Août;2024-08-10;Samedi;32;12;12;Urbaine;Régulières Urbaines;2295.29412
2024;Décembre;2024-12-16;Lundi;51;173;173ex;Express;Régulières Métropolitaines;167.05882
2024;Août;2024-08-10;Samedi;32;14;14;Urbaine;Régulières Urbaines;1722.35294
2024;Décembre;2024-12-16;Lundi;51;178;178ex;Express;Régulières Métropolitaines;283.52941
2024;Août;2024-08-10;Samedi;32;53;53;Métropolitaine;Régulières Métropolitaines;1072.94118
2024;Décembre;2024-12-16;Lundi;51;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;4229.22601
2024;Août;2024-08-10;Samedi;32;68;68;Métropolitaine;Régulières Métropolitaines;382.35294
2024;Décembre;2024-12-17;Mardi;51;1;C1;CHRONOSTAR;CHRONOSTAR;17665.88235
2024;Août;2024-08-10;Samedi;32;77;77;Métropolitaine;Régulières Métropolitaines;954.11765
2024;Décembre;2024-12-17;Mardi;51;6;C6;CHRONOSTAR;CHRONOSTAR;13103.52941
2024;Août;2024-08-10;Samedi;32;78;78;Métropolitaine;Régulières Métropolitaines;421.17647
2024;Décembre;2024-12-26;Jeudi;52;62;62;Métropolitaine;Régulières Métropolitaines;947.05882
2024;Août;2024-08-11;Dimanche;32;1;C1;CHRONOSTAR;CHRONOSTAR;1990.58824
2024;Décembre;2024-12-26;Jeudi;52;68;68;Métropolitaine;Régulières Métropolitaines;708.23529
2024;Août;2024-08-11;Dimanche;32;2;C2;CHRONOSTAR;CHRONOSTAR;2038.82353
2024;Décembre;2024-12-26;Jeudi;52;72;72;Métropolitaine;Régulières Métropolitaines;1095.29412
2024;Août;2024-08-11;Dimanche;32;7;C7;CHRONOSTAR;CHRONOSTAR;597.64706
2024;Décembre;2024-12-26;Jeudi;52;75;75;Métropolitaine;Régulières Métropolitaines;336.47059
2024;Août;2024-08-11;Dimanche;32;13;13;Urbaine;Régulières Urbaines;5.88235
2024;Décembre;2024-12-26;Jeudi;52;78;78;Métropolitaine;Régulières Métropolitaines;670.58824
2024;Août;2024-08-11;Dimanche;32;62;62;Métropolitaine;Régulières Métropolitaines;216.47059
2024;Décembre;2024-12-26;Jeudi;52;80;80;Métropolitaine;Régulières Métropolitaines;262.35294
2024;Août;2024-08-11;Dimanche;32;67;67;Métropolitaine;Régulières Métropolitaines;3.52941
2024;Décembre;2024-12-26;Jeudi;52;91;91;Intercommunale;Régulières Métropolitaines;74.11765
2024;Août;2024-08-12;Lundi;33;1;C1;CHRONOSTAR;CHRONOSTAR;6582.35294
2024;Décembre;2024-12-27;Vendredi;52;2;C2;CHRONOSTAR;CHRONOSTAR;6245.88235
2024;Août;2024-08-12;Lundi;33;34;34;Inter-quartiers;Régulières Urbaines;224.70588
2024;Décembre;2024-12-27;Vendredi;52;3;C3;CHRONOSTAR;CHRONOSTAR;7438.82353
2024;Août;2024-08-12;Lundi;33;37;37;Inter-quartiers;Régulières Urbaines;45.88235
2024;Décembre;2024-12-27;Vendredi;52;6;C6;CHRONOSTAR;CHRONOSTAR;7968.23529
2024;Août;2024-08-12;Lundi;33;56;56;Métropolitaine;Régulières Métropolitaines;509.41176
2024;Décembre;2024-12-27;Vendredi;52;14;14;Urbaine;Régulières Urbaines;4036.47059
2024;Août;2024-08-12;Lundi;33;64;64;Métropolitaine;Régulières Métropolitaines;529.41176
2024;Décembre;2024-12-27;Vendredi;52;32;32;Inter-quartiers;Régulières Urbaines;631.76471
2024;Août;2024-08-12;Lundi;33;70;70;Métropolitaine;Régulières Métropolitaines;21.17647
2024;Décembre;2024-12-27;Vendredi;52;52;52;Métropolitaine;Régulières Métropolitaines;1471.76471
2024;Août;2024-08-12;Lundi;33;72;72;Métropolitaine;Régulières Métropolitaines;1168.23529
2024;Décembre;2024-12-27;Vendredi;52;59;59;Métropolitaine;Régulières Métropolitaines;1127.05882
2024;Août;2024-08-12;Lundi;33;79;79;Métropolitaine;Régulières Métropolitaines;78.82353
2024;Décembre;2024-12-27;Vendredi;52;62;62;Métropolitaine;Régulières Métropolitaines;936.47059
2024;Août;2024-08-12;Lundi;33;82;82;Métropolitaine;Régulières Métropolitaines;100.0
2024;Décembre;2024-12-27;Vendredi;52;64;64;Métropolitaine;Régulières Métropolitaines;651.76471
2024;Août;2024-08-13;Mardi;33;2;C2;CHRONOSTAR;CHRONOSTAR;7614.11765
2024;Décembre;2024-12-27;Vendredi;52;65;65;Métropolitaine;Régulières Métropolitaines;365.88235
2024;Août;2024-08-13;Mardi;33;3;C3;CHRONOSTAR;CHRONOSTAR;5952.94118
2024;Décembre;2024-12-27;Vendredi;52;68;68;Métropolitaine;Régulières Métropolitaines;714.11765
2024;Août;2024-08-13;Mardi;33;7;C7;CHRONOSTAR;CHRONOSTAR;1580.0
2024;Décembre;2024-12-27;Vendredi;52;70;70;Métropolitaine;Régulières Métropolitaines;49.41176
2024;Août;2024-08-13;Mardi;33;14;14;Urbaine;Régulières Urbaines;2771.76471
2024;Décembre;2024-12-27;Vendredi;52;72;72;Métropolitaine;Régulières Métropolitaines;1324.70588
2024;Août;2024-08-13;Mardi;33;61;61;Métropolitaine;Régulières Métropolitaines;996.47059
2024;Décembre;2024-12-27;Vendredi;52;73;73;Métropolitaine;Régulières Métropolitaines;622.35294
2024;Août;2024-08-13;Mardi;33;65;65;Métropolitaine;Régulières Métropolitaines;371.76471
2024;Décembre;2024-12-27;Vendredi;52;77;77;Métropolitaine;Régulières Métropolitaines;1475.29412
2024;Août;2024-08-13;Mardi;33;73;73;Métropolitaine;Régulières Métropolitaines;461.17647
2024;Décembre;2024-12-27;Vendredi;52;81;81;Métropolitaine;Régulières Métropolitaines;329.41176
2024;Août;2024-08-13;Mardi;33;75;75;Métropolitaine;Régulières Métropolitaines;292.94118
2024;Décembre;2024-12-27;Vendredi;52;83;83;Métropolitaine;Régulières Métropolitaines;282.35294
2024;Août;2024-08-13;Mardi;33;76;76;Métropolitaine;Régulières Métropolitaines;329.41176
2024;Décembre;2024-12-27;Vendredi;52;91;91;Intercommunale;Régulières Métropolitaines;63.52941
2024;Août;2024-08-13;Mardi;33;82;82;Métropolitaine;Régulières Métropolitaines;100.0
2024;Décembre;2024-12-27;Vendredi;52;121;N1;STAR de Nuit;Régulières Urbaines;27.05882
2024;Août;2024-08-13;Mardi;33;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;1732.87926
2024;Décembre;2024-12-27;Vendredi;52;122;N2;STAR de Nuit;Régulières Urbaines;16.47059
2024;Août;2024-08-14;Mercredi;33;2;C2;CHRONOSTAR;CHRONOSTAR;7349.41176
2024;Décembre;2024-12-27;Vendredi;52;1001;a;Métro;METRO;94300.01478
2024;Août;2024-08-14;Mercredi;33;5;C5;CHRONOSTAR;CHRONOSTAR;5941.17647
2024;Décembre;2024-12-27;Vendredi;52;9000;Parcs-Relais;Parcs-Relais;Parcs-Relais;3762.2291
2024;Août;2024-08-14;Mercredi;33;6;C6;CHRONOSTAR;CHRONOSTAR;6985.88235
2024;Décembre;2024-12-28;Samedi;52;7;C7;CHRONOSTAR;CHRONOSTAR;1207.05882
2024;Août;2024-08-14;Mercredi;33;10;10;Urbaine;Régulières Urbaines;1231.76471
2024;Décembre;2024-12-28;Samedi;52;11;11;Urbaine;Régulières Urbaines;3875.29412
2024;Août;2024-08-14;Mercredi;33;11;11;Urbaine;Régulières Urbaines;5711.76471
2024;Décembre;2024-12-28;Samedi;52;34;34;Inter-quartiers;Régulières Urbaines;98.82353
2024;Août;2024-08-14;Mercredi;33;61;61;Métropolitaine;Régulières Métropolitaines;981.17647
2024;Décembre;2024-12-28;Samedi;52;51;51;Métropolitaine;Régulières Métropolitaines;728.23529
2024;Août;2024-08-14;Mercredi;33;62;62;Métropolitaine;Régulières Métropolitaines;718.82353
2024;Décembre;2024-12-28;Samedi;52;55;55;Métropolitaine;Régulières Métropolitaines;1469.41176
2024;Août;2024-08-14;Mercredi;33;64;64;Métropolitaine;Régulières Métropolitaines;591.76471
2024;Décembre;2024-12-28;Samedi;52;59;59;Métropolitaine;Régulières Métropolitaines;807.05882
2024;Août;2024-08-14;Mercredi;33;65;65;Métropolitaine;Régulières Métropolitaines;310.58824
2024;Décembre;2024-12-28;Samedi;52;65;65;Métropolitaine;Régulières Métropolitaines;198.82353
2024;Août;2024-08-14;Mercredi;33;71;71;Métropolitaine;Régulières Métropolitaines;317.64706
2024;Décembre;2024-12-28;Samedi;52;75;75;Métropolitaine;Régulières Métropolitaines;252.94118
2024;Août;2024-08-14;Mercredi;33;73;73;Métropolitaine;Régulières Métropolitaines;469.41176
2024;Décembre;2024-12-29;Dimanche;52;3;C3;CHRONOSTAR;CHRONOSTAR;1631.76471
2024;Août;2024-08-14;Mercredi;33;74;74;Métropolitaine;Régulières Métropolitaines;695.29412
2024;Décembre;2024-12-29;Dimanche;52;4;C4;CHRONOSTAR;CHRONOSTAR;3851.76471
2024;Août;2024-08-14;Mercredi;33;76;76;Métropolitaine;Régulières Métropolitaines;344.70588
2024;Décembre;2024-12-29;Dimanche;52;11;11;Urbaine;Régulières Urbaines;1188.23529
2024;Août;2024-08-14;Mercredi;33;79;79;Métropolitaine;Régulières Métropolitaines;97.64706
2024;Décembre;2024-12-29;Dimanche;52;53;53;Métropolitaine;Régulières Métropolitaines;490.58824
2024;Août;2024-08-14;Mercredi;33;83;83;Métropolitaine;Régulières Métropolitaines;145.88235
2024;Décembre;2024-12-29;Dimanche;52;121;N1;STAR de Nuit;Régulières Urbaines;82.35294
2024;Août;2024-08-14;Mercredi;33;1002;b;Métro;METRO;37682.80665
2024;Décembre;2024-12-29;Dimanche;52;9999;9999;Non identifié;Non identifiée;138.82353
2024;Août;2024-08-14;Mercredi;33;9999;9999;Non identifié;Non identifiée;371.76471
2024;Décembre;2024-12-30;Lundi;53;3;C3;CHRONOSTAR;CHRONOSTAR;7564.70588
2024;Août;2024-08-15;Jeudi;33;34;34;Inter-quartiers;Régulières Urbaines;22.35294
2024;Décembre;2024-12-30;Lundi;53;4;C4;CHRONOSTAR;CHRONOSTAR;10734.11765
2024;Août;2024-08-15;Jeudi;33;52;52;Métropolitaine;Régulières Métropolitaines;290.58824
2024;Décembre;2024-12-30;Lundi;53;7;C7;CHRONOSTAR;CHRONOSTAR;1474.11765
2024;Août;2024-08-15;Jeudi;33;803;API;Spéciale;Lignes Evènementielles;285.88235
